Generation;Best_Trader_Fitness
1;929161.65
2;929161.65
3;1079696.95
4;1079696.95
5;1079696.95
6;1079696.95
7;1079696.95
8;1079696.95
9;1079696.95
10;1079696.95
11;1079696.95
12;1079696.95
13;1079696.95
14;1079696.95
15;1079696.95
16;1079696.95
17;1079696.95
18;1079696.95
19;1079696.95
20;1079696.95
21;1079696.95
22;1079696.95
23;1079696.95
24;1079696.95
25;1079696.95
26;1079696.95
27;1079696.95
28;1079696.95
29;1079696.95
30;1079696.95
31;1079696.95
32;1079696.95
33;1079696.95
34;1079696.95
35;1079696.95
36;1079696.95
37;1079696.95
38;1079696.95
39;1079696.95
40;1079696.95
41;1079696.95
42;1079696.95
43;1079696.95
44;1079696.95
45;1079696.95
46;1079696.95
47;1079696.95
48;1079696.95
49;1079696.95
50;1079696.95
51;1079696.95
52;1079696.95
53;1079696.95
54;1079696.95
55;1079696.95
56;1079696.95
57;1079696.95
58;1079696.95
59;1079696.95
60;1079696.95
61;1079696.95
62;1079696.95
63;1079696.95
64;1079696.95
65;1079696.95
66;1079696.95
67;1079696.95
68;1079696.95
69;1079696.95
70;1079696.95
71;1079696.95
72;1079696.95
73;1079696.95
74;1079696.95
75;1079696.95
76;1079696.95
77;1079696.95
78;1079696.95
79;1079696.95
80;1079696.95
81;1079696.95
82;1079696.95
83;1079696.95
84;1079696.95
85;1079696.95
86;1079696.95
87;1079696.95
88;1079696.95
89;1079696.95
90;1079696.95
91;1079696.95
92;1079696.95
93;1079696.95
94;1079696.95
95;1079696.95
96;1079696.95
97;1079696.95
98;1079696.95
99;1079696.95
100;1079696.95
101;1079696.95
102;1079696.95
103;1079696.95
104;1079696.95
105;1079696.95
106;1079696.95
107;1079696.95
108;1079696.95
109;1079696.95
110;1079696.95
111;1079696.95
112;1079696.95
113;1079696.95
114;1079696.95
115;1079696.95
116;1079696.95
117;1079696.95
118;1079696.95
119;1079696.95
120;1079696.95
121;1079696.95
122;1079696.95
123;1079696.95
124;1079696.95
125;1079696.95
126;1079696.95
127;1079696.95
128;1079696.95
129;1079696.95
130;1079696.95
131;1079696.95
132;1079696.95
133;1079696.95
134;1079696.95
135;1079696.95
136;1079696.95
137;1079696.95
138;1079696.95
139;1079696.95
