Generation;Best_Trader_Fitness
1;443427.98
2;564697.3
3;564697.3
4;564697.3
5;564697.3
6;564697.3
7;564697.3
8;564697.3
9;564697.3
10;564697.3
11;564697.3
12;564697.3
13;564697.3
14;629478.82
15;629478.82
16;629478.82
17;629478.82
18;629478.82
19;629478.82
20;807133.3
21;807133.3
22;807133.3
23;807133.3
24;1097995.64
25;1165607.53
26;1165607.53
27;1165607.53
28;1165607.53
29;1165607.53
30;1165607.53
31;1165607.53
32;1165607.53
33;1165607.53
34;1165607.53
35;1165607.53
36;1165607.53
37;1165607.53
38;1165607.53
39;1165607.53
40;1165607.53
41;1165607.53
42;1165607.53
43;1165607.53
44;1165607.53
45;1165607.53
46;1165607.53
47;1165607.53
48;1165607.53
49;1165607.53
50;1165607.53
51;1165607.53
52;1165607.53
53;1165607.53
54;1165607.53
55;1165607.53
56;1165607.53
57;1165607.53
58;1165607.53
59;1165607.53
60;1165607.53
61;1165607.53
62;1165607.53
63;1165607.53
64;1165607.53
65;1165607.53
66;1165607.53
67;1165607.53
68;1165607.53
69;1165607.53
70;1165607.53
71;1165607.53
72;1165607.53
73;1165607.53
74;1165607.53
75;1165607.53
76;1165607.53
77;1165607.53
78;1165607.53
79;1165607.53
80;1165607.53
81;1165607.53
82;1165607.53
83;1165607.53
84;1165607.53
85;1165607.53
86;1165607.53
87;1165607.53
88;1165607.53
89;1165607.53
90;1165607.53
91;1165607.53
92;1165607.53
93;1165607.53
94;1165607.53
95;1165607.53
96;1165607.53
97;1165607.53
98;1165607.53
99;1165607.53
100;1165607.53
101;1165607.53
102;1165607.53
103;1165607.53
104;1165607.53
105;1165607.53
106;1165607.53
107;1165607.53
108;1165607.53
109;1165607.53
110;1165607.53
111;1165607.53
112;1165607.53
113;1165607.53
114;1165607.53
115;1165607.53
116;1165607.53
117;1165607.53
118;1181503.87
119;1345545.58
120;1345545.58
121;1345545.58
122;1345545.58
123;1345545.58
124;1345545.58
125;1345545.58
126;1345545.58
127;1345545.58
128;1345545.58
129;1345545.58
130;1345545.58
131;1345545.58
132;1345545.58
133;1345545.58
134;1345545.58
135;1345545.58
136;1345545.58
137;1345545.58
138;1345545.58
139;1345545.58
140;1345545.58
141;1345545.58
142;1345545.58
143;1345545.58
144;1345545.58
145;1345545.58
146;1345545.58
147;1345545.58
148;1345545.58
149;1345545.58
150;1345545.58
151;1345545.58
152;1345545.58
153;1345545.58
154;1345545.58
155;1345545.58
156;1345545.58
