Generation;Best_Trader_Fitness
1;559413.62
2;559413.62
3;727076.27
4;827327.69
5;827327.69
6;1359276.33
7;1568094.7
8;1819796.08
9;1819796.08
10;1819796.08
11;1819796.08
12;1819796.08
13;1819796.08
14;1819796.08
15;1819796.08
16;1819796.08
17;1819796.08
18;1819796.08
19;1819796.08
20;1819796.08
21;1819796.08
22;1819796.08
23;1819796.08
24;1819796.08
25;1819796.08
26;1819796.08
27;1819796.08
28;1819796.08
29;1819796.08
30;1819796.08
31;1819796.08
32;1819796.08
33;1819796.08
34;1819796.08
35;1819796.08
36;1819796.08
37;1819796.08
38;1819796.08
39;1819796.08
40;1819796.08
41;1819796.08
42;1819796.08
43;1819796.08
44;1819796.08
45;1819796.08
46;1819796.08
47;1819796.08
48;1819796.08
49;1819796.08
50;1819796.08
51;1819796.08
52;1819796.08
53;1819796.08
54;1819796.08
55;1819796.08
56;1819796.08
57;1819796.08
58;1819796.08
59;1819796.08
60;1819796.08
61;1819796.08
62;1819796.08
63;1819796.08
64;1819796.08
65;1819796.08
66;1819796.08
67;1819796.08
68;1819796.08
69;1819796.08
70;1819796.08
71;1819796.08
72;1819796.08
73;1819796.08
74;1819796.08
75;1819796.08
76;1819796.08
77;1819796.08
78;1819796.08
79;1819796.08
80;1819796.08
81;1819796.08
82;1819796.08
83;1819796.08
84;1819796.08
85;1819796.08
86;1819796.08
87;1819796.08
88;1819796.08
89;1819796.08
90;1819796.08
91;1819796.08
92;1819796.08
93;1819796.08
94;1819796.08
95;1819796.08
96;1819796.08
97;1819796.08
98;1819796.08
99;1819796.08
100;1819796.08
101;1819796.08
102;1819796.08
103;1819796.08
104;1819796.08
105;1819796.08
106;1819796.08
107;1819796.08
108;1819796.08
109;1819796.08
110;1819796.08
111;1819796.08
112;1819796.08
113;1819796.08
114;1819796.08
115;1819796.08
116;1819796.08
117;1819796.08
118;1819796.08
119;1819796.08
120;1819796.08
121;1819796.08
122;1819796.08
123;1819796.08
124;1819796.08
125;1819796.08
126;1819796.08
127;1819796.08
128;1819796.08
129;1819796.08
130;1819796.08
131;1819796.08
132;1819796.08
133;1819796.08
134;1819796.08
135;1819796.08
136;1819796.08
137;1819796.08
138;1819796.08
139;1819796.08
140;1819796.08
141;1819796.08
142;1819796.08
143;1819796.08
144;1819796.08
145;1819796.08
146;1819796.08
147;1819796.08
148;1819796.08
149;1819796.08
150;1819796.08
151;1819796.08
152;1819796.08
153;1819796.08
154;1819796.08
155;1819796.08
156;1819796.08
157;1819796.08
158;1819796.08
159;1819796.08
160;1819796.08
161;1819796.08
162;1819796.08
163;1819796.08
164;1819796.08
165;1819796.08
166;1819796.08
167;1819796.08
168;1819796.08
169;1819796.08
170;1819796.08
171;1819796.08
172;1819796.08
173;1819796.08
174;1819796.08
175;1819796.08
176;1819796.08
177;1819796.08
178;1819796.08
179;1819796.08
180;1819796.08
181;1819796.08
182;1819796.08
183;1819796.08
184;1819796.08
185;1819796.08
186;1819796.08
187;1819796.08
188;1819796.08
189;1819796.08
190;1819796.08
191;1819796.08
192;1819796.08
193;1819796.08
194;1819796.08
195;1819796.08
196;1819796.08
197;1819796.08
198;1819796.08
199;1819796.08
200;1819796.08
201;1819796.08
202;1819796.08
203;1819796.08
204;1819796.08
205;1819796.08
206;1819796.08
207;1819796.08
208;1819796.08
209;1819796.08
210;1819796.08
211;1819796.08
212;1819796.08
213;1819796.08
214;1819796.08
215;1819796.08
216;1819796.08
217;1819796.08
218;1819796.08
219;1819796.08
220;1819796.08
221;1819796.08
222;1819796.08
223;1819796.08
224;1819796.08
225;1819796.08
226;1819796.08
227;1819796.08
228;1819796.08
229;1819796.08
230;1819796.08
231;1819796.08
232;1819796.08
233;1819796.08
234;1819796.08
235;1819796.08
236;1819796.08
237;1819796.08
238;1819796.08
239;1819796.08
240;1819796.08
241;1819796.08
242;1819796.08
243;1819796.08
244;1819796.08
245;1819796.08
246;1819796.08
247;1819796.08
248;1819796.08
249;1819796.08
250;1819796.08
251;1819796.08
252;1819796.08
253;1819796.08
254;1819796.08
255;1819796.08
256;1819796.08
257;1819796.08
258;1819796.08
259;1819796.08
260;1819796.08
261;1819796.08
262;1819796.08
263;1819796.08
264;1819796.08
265;1819796.08
266;1819796.08
267;1819796.08
268;1819796.08
269;1819796.08
270;1819796.08
271;1819796.08
272;1819796.08
273;1819796.08
274;1819796.08
275;1819796.08
276;1819796.08
277;1819796.08
278;1819796.08
279;1819796.08
280;1819796.08
281;1819796.08
282;1819796.08
283;1819796.08
284;1819796.08
285;1819796.08
286;1819796.08
287;1819796.08
288;1819796.08
289;1819796.08
290;1819796.08
291;1819796.08
292;1819796.08
293;1819796.08
294;1819796.08
295;1819796.08
296;1819796.08
297;1819796.08
298;1819796.08
299;1819796.08
300;1819796.08
301;1819796.08
302;1819796.08
303;1819796.08
304;1819796.08
305;1819796.08
306;1819796.08
307;1819796.08
308;1819796.08
309;1819796.08
310;1819796.08
311;1819796.08
312;1819796.08
313;1819796.08
314;1819796.08
315;1819796.08
316;1819796.08
317;1819796.08
318;1819796.08
319;1819796.08
320;1819796.08
321;1819796.08
322;1819796.08
323;1819796.08
