Generation;Best_Trader_Fitness
1;826877.89
2;826877.89
3;826877.89
4;826877.89
5;826877.89
6;826877.89
7;826877.89
8;901355.27
9;1055210.46
10;1055210.46
11;1055210.46
12;1055210.46
13;1055210.46
14;1055210.46
15;1409412.28
16;1409412.28
17;1409412.28
18;1409412.28
19;1409412.28
20;1409412.28
21;2338619.82
22;2338619.82
23;2338619.82
24;2338619.82
25;2338619.82
26;2338619.82
27;2338619.82
28;2338619.82
29;2338619.82
30;2338619.82
31;2338619.82
32;2338619.82
33;2338619.82
34;2338619.82
35;2338619.82
36;2338619.82
37;2338619.82
38;2338619.82
39;2338619.82
40;2338619.82
41;2338619.82
42;2338619.82
43;2338619.82
44;2338619.82
45;2338619.82
46;2338619.82
47;2338619.82
48;2338619.82
49;2338619.82
50;2338619.82
51;2338619.82
52;2338619.82
53;2338619.82
54;2338619.82
55;2338619.82
56;2338619.82
57;2338619.82
58;2338619.82
59;2338619.82
60;2338619.82
61;2338619.82
62;2338619.82
63;2338619.82
64;2338619.82
65;2338619.82
66;2338619.82
67;2338619.82
68;2338619.82
69;2338619.82
70;2338619.82
71;2338619.82
72;2338619.82
73;2338619.82
74;2338619.82
75;2338619.82
76;2338619.82
77;2338619.82
78;2338619.82
79;2338619.82
80;2338619.82
81;2338619.82
82;2338619.82
83;2338619.82
84;2338619.82
85;2338619.82
86;2338619.82
87;2338619.82
88;2338619.82
89;2338619.82
90;2338619.82
91;2338619.82
92;2338619.82
93;2338619.82
94;2338619.82
95;2338619.82
96;2338619.82
97;2338619.82
98;2338619.82
99;2338619.82
100;2338619.82
101;2338619.82
102;2338619.82
103;2338619.82
104;2338619.82
105;2338619.82
106;2338619.82
107;2338619.82
108;2338619.82
109;2338619.82
110;2338619.82
111;2338619.82
112;2338619.82
113;2338619.82
114;2338619.82
115;2338619.82
116;2338619.82
117;2338619.82
118;2338619.82
119;2338619.82
120;2338619.82
121;2338619.82
122;2338619.82
123;2338619.82
124;2338619.82
125;2338619.82
126;2338619.82
127;2338619.82
128;2338619.82
129;2338619.82
130;2338619.82
131;2338619.82
132;2338619.82
133;2338619.82
134;2338619.82
135;2338619.82
136;2338619.82
137;2338619.82
138;2338619.82
139;2338619.82
140;2338619.82
141;2338619.82
142;2338619.82
143;2338619.82
144;2338619.82
145;2338619.82
146;2338619.82
147;2338619.82
148;2338619.82
149;2338619.82
150;2338619.82
151;2338619.82
152;2338619.82
153;2338619.82
154;2338619.82
155;2338619.82
156;2338619.82
157;2338619.82
158;2338619.82
159;2338619.82
160;2338619.82
161;2338619.82
162;2338619.82
163;2338619.82
164;2338619.82
165;2338619.82
166;2338619.82
167;2338619.82
168;2338619.82
169;2338619.82
170;2338619.82
171;2338619.82
172;2338619.82
173;2338619.82
174;2338619.82
175;2338619.82
176;2338619.82
177;2338619.82
178;2338619.82
179;2338619.82
180;2338619.82
181;2338619.82
182;2338619.82
183;2338619.82
184;2338619.82
185;2338619.82
186;2338619.82
187;2338619.82
188;2338619.82
189;2338619.82
190;2338619.82
191;2338619.82
192;2338619.82
193;2338619.82
194;2338619.82
195;2338619.82
196;2338619.82
197;2338619.82
198;2338619.82
199;2338619.82
200;2338619.82
201;2338619.82
202;2338619.82
203;2338619.82
204;2338619.82
205;2338619.82
206;2338619.82
207;2338619.82
208;2338619.82
209;2338619.82
210;2338619.82
211;2338619.82
212;2338619.82
213;2338619.82
214;2338619.82
215;2338619.82
216;2338619.82
217;2338619.82
218;2338619.82
219;2338619.82
220;2338619.82
221;2338619.82
222;2338619.82
223;2338619.82
224;2338619.82
225;2338619.82
226;2338619.82
227;2338619.82
228;2338619.82
229;2338619.82
230;2338619.82
231;2338619.82
232;2338619.82
233;2338619.82
234;2338619.82
235;2338619.82
236;2338619.82
237;2338619.82
238;2338619.82
239;2338619.82
240;2338619.82
241;2338619.82
242;2338619.82
243;2338619.82
244;2338619.82
245;2338619.82
246;2338619.82
247;2338619.82
248;2338619.82
249;2338619.82
