Generation;Best_Trader_Fitness
1;932474.17
2;932474.17
3;932918.81
4;932918.81
5;1021363.83
6;1203611.99
7;1203611.99
8;1203611.99
9;1203611.99
10;1203611.99
11;1203611.99
12;1203611.99
13;1203611.99
14;1203611.99
15;1203611.99
16;1203611.99
17;1203611.99
18;1203611.99
19;1203611.99
20;1203611.99
21;1203611.99
22;1203611.99
23;1203611.99
24;1203611.99
25;1203611.99
26;1203611.99
27;1203611.99
28;1203611.99
29;1203611.99
30;1203611.99
31;1203611.99
32;1203611.99
33;1203611.99
34;1203611.99
35;1203611.99
36;1203611.99
37;1203611.99
38;1203611.99
39;1203611.99
40;1203611.99
41;1203611.99
42;1203611.99
43;1203611.99
44;1203611.99
45;1203611.99
46;1203611.99
47;1203611.99
48;1203611.99
49;1203611.99
50;1203611.99
51;1203611.99
52;1203611.99
53;1203611.99
54;1203611.99
55;1203611.99
56;1203611.99
57;1203611.99
58;1203611.99
59;1203611.99
60;1203611.99
61;1203611.99
62;1203611.99
63;1203611.99
64;1203611.99
65;1203611.99
66;1203611.99
67;1203611.99
68;1203611.99
69;1203611.99
70;1203611.99
71;1203611.99
72;1203611.99
73;1203611.99
74;1203611.99
75;1203611.99
76;1203611.99
77;1203611.99
78;1203611.99
79;1203611.99
80;1203611.99
81;1203611.99
82;1203611.99
83;1203611.99
84;1203611.99
85;1203611.99
86;1203611.99
87;1203611.99
88;1203611.99
89;1203611.99
90;1203611.99
91;1203611.99
92;1203611.99
93;1203611.99
94;1203611.99
95;1203611.99
96;1203611.99
97;1203611.99
98;1203611.99
99;1203611.99
100;1203611.99
101;1203611.99
102;1203611.99
103;1203611.99
104;1203611.99
105;1203611.99
106;1203611.99
107;1203611.99
108;1203611.99
109;1203611.99
110;1203611.99
111;1203611.99
112;1203611.99
113;1203611.99
114;1203611.99
115;1203611.99
116;1203611.99
117;1203611.99
118;1203611.99
119;1203611.99
120;1203611.99
121;1203611.99
122;1203611.99
123;1203611.99
124;1203611.99
125;1203611.99
126;1203611.99
127;1203611.99
128;1203611.99
129;1203611.99
130;1203611.99
131;1203611.99
132;1203611.99
133;1203611.99
134;1203611.99
135;1203611.99
136;1203611.99
137;1203611.99
138;1203611.99
139;1203611.99
140;1203611.99
141;1203611.99
142;1203611.99
143;1203611.99
144;1203611.99
145;1203611.99
146;1203611.99
147;1203611.99
148;1203611.99
149;1203611.99
150;1203611.99
151;1203611.99
152;1203611.99
153;1203611.99
154;1203611.99
155;1203611.99
156;1203611.99
157;1203611.99
158;1203611.99
159;1203611.99
160;1203611.99
161;1203611.99
162;1203611.99
163;1203611.99
164;1203611.99
165;1203611.99
166;1203611.99
167;1203611.99
168;1203611.99
169;1203611.99
170;1203611.99
171;1203611.99
172;1203611.99
173;1203611.99
174;1203611.99
175;1203611.99
176;1203611.99
177;1203611.99
178;1203611.99
179;1203611.99
180;1203611.99
181;1203611.99
182;1203611.99
183;1203611.99
184;1203611.99
185;1203611.99
186;1203611.99
187;1203611.99
188;1203611.99
189;1203611.99
190;1203611.99
191;1203611.99
192;1203611.99
193;1203611.99
194;1203611.99
195;1203611.99
196;1203611.99
197;1203611.99
198;1203611.99
199;1203611.99
200;1203611.99
201;1203611.99
202;1203611.99
203;1203611.99
204;1203611.99
205;1203611.99
206;1203611.99
207;1203611.99
208;1203611.99
209;1203611.99
210;1203611.99
211;1203611.99
212;1203611.99
213;1203611.99
214;1203611.99
215;1203611.99
216;1203611.99
217;1203611.99
218;1203611.99
219;1203611.99
220;1203611.99
221;1203611.99
222;1203611.99
223;1203611.99
224;1203611.99
225;1203611.99
226;2070258.46
227;2070258.46
228;2070258.46
229;2070258.46
230;2070258.46
231;2070258.46
232;2070258.46
233;2070258.46
234;2070258.46
235;2070258.46
236;2070258.46
237;2070258.46
238;2070258.46
239;2070258.46
240;2070258.46
241;2070258.46
242;2070258.46
243;2070258.46
244;2070258.46
245;2070258.46
246;2070258.46
247;2070258.46
248;2070258.46
249;2070258.46
250;2070258.46
251;2070258.46
252;2070258.46
253;2070258.46
254;2070258.46
255;2070258.46
256;2070258.46
257;2070258.46
258;2070258.46
259;2070258.46
260;2070258.46
261;2070258.46
262;2070258.46
263;2070258.46
264;2070258.46
265;2070258.46
266;2070258.46
267;2070258.46
268;2070258.46
269;2070258.46
270;2070258.46
271;2070258.46
272;2070258.46
273;2070258.46
274;2070258.46
275;2070258.46
276;2070258.46
277;2070258.46
278;2070258.46
279;2070258.46
280;2070258.46
281;2070258.46
282;2070258.46
283;2070258.46
284;2070258.46
285;2070258.46
286;2070258.46
287;2070258.46
288;2070258.46
289;2070258.46
290;2070258.46
291;2070258.46
292;2070258.46
293;2070258.46
294;2070258.46
295;2070258.46
296;2070258.46
297;2070258.46
298;2070258.46
299;2070258.46
300;2070258.46
301;2070258.46
302;2070258.46
303;2070258.46
304;2070258.46
305;2070258.46
306;2070258.46
307;2070258.46
308;2070258.46
309;2070258.46
310;2070258.46
311;2070258.46
312;2070258.46
313;2070258.46
314;2070258.46
315;2070258.46
316;2070258.46
317;2070258.46
318;2070258.46
319;2070258.46
320;2070258.46
321;2070258.46
322;2070258.46
323;2070258.46
324;2070258.46
325;2070258.46
326;2070258.46
327;2070258.46
328;2070258.46
329;2070258.46
330;2070258.46
331;2070258.46
332;2070258.46
333;2070258.46
334;2070258.46
335;2070258.46
336;2070258.46
337;2070258.46
338;2070258.46
339;2070258.46
340;2070258.46
341;2070258.46
342;2070258.46
343;2070258.46
344;2070258.46
345;2070258.46
346;2070258.46
347;2070258.46
348;2070258.46
349;2070258.46
350;2070258.46
351;2070258.46
352;2070258.46
353;2070258.46
354;2070258.46
355;2070258.46
356;2070258.46
357;2070258.46
358;2070258.46
359;2070258.46
360;2070258.46
361;2070258.46
362;2070258.46
363;2070258.46
364;2070258.46
365;2070258.46
366;2070258.46
367;2070258.46
368;2070258.46
369;2070258.46
370;2070258.46
371;2070258.46
372;2070258.46
373;2070258.46
374;2070258.46
375;2070258.46
376;2070258.46
377;2070258.46
378;2070258.46
379;2070258.46
380;2070258.46
381;2070258.46
382;2070258.46
383;2070258.46
384;2070258.46
385;2070258.46
386;2070258.46
387;2070258.46
388;2070258.46
389;2070258.46
390;2070258.46
391;2070258.46
392;2070258.46
393;2070258.46
394;2070258.46
395;2070258.46
396;2070258.46
397;2070258.46
398;2070258.46
399;2070258.46
400;2070258.46
401;2070258.46
402;2070258.46
403;2070258.46
404;2070258.46
405;2070258.46
406;2070258.46
407;2070258.46
408;2070258.46
409;2070258.46
410;2070258.46
411;2070258.46
412;2070258.46
413;2070258.46
414;2070258.46
415;2070258.46
416;2070258.46
417;2070258.46
418;2070258.46
419;2070258.46
420;2070258.46
421;2070258.46
422;2070258.46
423;2070258.46
424;2070258.46
425;2070258.46
426;2070258.46
427;2070258.46
428;2070258.46
429;2070258.46
430;2070258.46
431;2070258.46
432;2070258.46
433;2070258.46
434;2070258.46
435;2070258.46
436;2070258.46
437;2070258.46
438;2070258.46
439;2070258.46
440;2070258.46
441;2070258.46
442;2070258.46
443;2070258.46
444;2070258.46
445;2070258.46
446;2070258.46
447;2070258.46
448;2070258.46
449;2070258.46
450;2070258.46
451;2070258.46
452;2070258.46
453;2070258.46
454;2070258.46
455;2070258.46
456;2070258.46
457;2070258.46
458;2070258.46
459;2070258.46
460;2070258.46
461;2070258.46
462;2070258.46
463;2070258.46
464;2070258.46
465;2070258.46
466;2070258.46
467;2070258.46
468;2070258.46
469;2070258.46
470;2070258.46
471;2070258.46
472;2070258.46
473;2070258.46
474;2070258.46
475;2070258.46
476;2070258.46
477;2070258.46
478;2070258.46
479;2070258.46
480;2070258.46
481;2070258.46
482;2070258.46
483;2070258.46
484;2070258.46
485;2070258.46
486;2070258.46
487;2070258.46
488;2070258.46
489;2070258.46
490;2070258.46
491;2070258.46
492;2070258.46
493;2070258.46
494;2070258.46
495;2070258.46
496;2070258.46
497;2070258.46
498;2070258.46
499;2070258.46
500;2070258.46
501;2070258.46
502;2070258.46
503;2070258.46
504;2070258.46
505;2070258.46
506;2070258.46
507;2070258.46
508;2070258.46
509;2070258.46
510;2070258.46
511;2070258.46
512;2070258.46
513;2070258.46
514;2070258.46
515;2070258.46
516;2070258.46
517;2070258.46
518;2070258.46
519;2070258.46
520;2070258.46
521;2070258.46
522;2070258.46
523;2070258.46
524;2070258.46
525;2070258.46
526;2070258.46
527;2070258.46
528;2070258.46
529;2070258.46
530;2070258.46
531;2070258.46
532;2070258.46
533;2070258.46
534;2070258.46
535;2070258.46
536;2070258.46
537;2070258.46
538;2070258.46
539;2070258.46
540;2070258.46
541;2070258.46
542;2070258.46
543;2070258.46
544;2070258.46
545;2070258.46
546;2070258.46
547;2070258.46
548;2070258.46
549;2070258.46
550;2070258.46
551;2070258.46
552;2070258.46
553;2070258.46
554;2070258.46
555;2070258.46
556;2070258.46
557;2070258.46
558;2070258.46
559;2070258.46
560;2070258.46
561;2070258.46
562;2070258.46
563;2070258.46
564;2070258.46
565;2070258.46
566;2070258.46
567;2070258.46
568;2070258.46
569;2070258.46
570;2070258.46
571;2070258.46
572;2070258.46
573;2070258.46
574;2070258.46
575;2070258.46
576;2070258.46
577;2070258.46
578;2070258.46
579;2070258.46
580;2070258.46
581;2070258.46
582;2070258.46
583;2070258.46
584;2070258.46
585;2070258.46
586;2070258.46
587;2070258.46
588;2070258.46
589;2070258.46
590;2070258.46
591;2070258.46
592;2070258.46
593;2070258.46
594;2070258.46
595;2070258.46
596;2070258.46
597;2070258.46
598;2070258.46
599;2070258.46
600;2070258.46
601;2070258.46
602;2070258.46
603;2070258.46
604;2070258.46
605;2070258.46
606;2070258.46
607;2070258.46
608;2070258.46
609;2070258.46
610;2070258.46
611;2070258.46
612;2070258.46
613;2070258.46
614;2070258.46
615;2070258.46
616;2070258.46
617;2070258.46
618;2070258.46
619;2070258.46
620;2070258.46
621;2070258.46
622;2070258.46
623;2070258.46
624;2070258.46
625;2070258.46
626;2070258.46
627;2070258.46
628;2070258.46
629;2070258.46
630;2070258.46
631;2070258.46
632;2070258.46
633;2070258.46
634;2070258.46
635;2070258.46
636;2070258.46
637;2070258.46
638;2070258.46
639;2070258.46
640;2070258.46
641;2070258.46
642;2070258.46
643;2070258.46
644;2070258.46
645;2070258.46
646;2070258.46
647;2070258.46
648;2070258.46
649;2070258.46
650;2070258.46
651;2070258.46
652;2070258.46
653;2070258.46
654;2070258.46
655;2070258.46
656;2070258.46
657;2070258.46
658;2070258.46
659;2070258.46
660;2070258.46
661;2070258.46
662;2070258.46
663;2070258.46
664;2070258.46
665;2070258.46
666;2070258.46
667;2070258.46
668;2070258.46
669;2070258.46
670;2070258.46
671;2070258.46
672;2070258.46
673;2070258.46
674;2070258.46
675;2070258.46
676;2070258.46
677;2070258.46
678;2070258.46
679;2070258.46
680;2070258.46
681;2070258.46
682;2070258.46
683;2070258.46
684;2070258.46
685;2070258.46
686;2070258.46
687;2070258.46
688;2070258.46
689;2070258.46
690;2070258.46
691;2070258.46
692;2070258.46
693;2070258.46
694;2070258.46
695;2070258.46
696;2070258.46
697;2070258.46
698;2070258.46
699;2070258.46
700;2070258.46
701;2070258.46
702;2070258.46
703;2070258.46
704;2070258.46
705;2070258.46
706;2070258.46
707;2070258.46
708;2070258.46
709;2070258.46
710;2070258.46
711;2070258.46
712;2070258.46
713;2070258.46
714;2070258.46
715;2070258.46
716;2070258.46
717;2070258.46
718;2070258.46
719;2070258.46
720;2070258.46
721;2070258.46
722;2070258.46
723;2070258.46
724;2070258.46
725;2070258.46
726;2070258.46
727;2070258.46
728;2070258.46
729;2070258.46
730;2070258.46
731;2070258.46
732;2070258.46
733;2070258.46
734;2070258.46
735;2070258.46
736;2070258.46
737;2070258.46
738;2070258.46
739;2070258.46
740;2070258.46
741;2070258.46
742;2070258.46
743;2070258.46
744;2070258.46
745;2070258.46
746;2070258.46
747;2070258.46
748;2070258.46
749;2070258.46
750;2070258.46
751;2070258.46
752;2070258.46
753;2070258.46
754;2070258.46
755;2070258.46
756;2070258.46
757;2070258.46
758;2070258.46
759;2070258.46
760;2070258.46
761;2070258.46
762;2070258.46
763;2070258.46
764;2070258.46
765;2070258.46
766;2070258.46
767;2070258.46
768;2070258.46
769;2070258.46
770;2070258.46
771;2070258.46
772;2070258.46
773;2070258.46
774;2070258.46
775;2070258.46
776;2070258.46
777;2070258.46
778;2070258.46
779;2070258.46
780;2070258.46
781;2070258.46
782;2070258.46
783;2070258.46
784;2070258.46
785;2070258.46
786;2070258.46
787;2070258.46
788;2070258.46
789;2070258.46
790;2070258.46
791;2070258.46
792;2070258.46
793;2070258.46
794;2070258.46
795;2070258.46
796;2070258.46
797;2070258.46
798;2070258.46
799;2070258.46
800;2070258.46
801;2070258.46
802;2070258.46
803;2070258.46
804;2070258.46
805;2070258.46
806;2070258.46
807;2070258.46
808;2070258.46
809;2070258.46
810;2070258.46
811;2070258.46
812;2070258.46
813;2070258.46
814;2070258.46
815;2070258.46
816;2070258.46
817;2070258.46
818;2070258.46
819;2070258.46
820;2070258.46
821;2070258.46
822;2070258.46
823;2070258.46
824;2070258.46
825;2070258.46
826;2070258.46
827;2070258.46
828;2070258.46
829;2070258.46
830;2070258.46
831;2070258.46
832;2070258.46
833;2070258.46
834;2070258.46
835;2070258.46
836;2070258.46
837;2070258.46
838;2070258.46
839;2070258.46
840;2070258.46
841;2070258.46
842;2070258.46
843;2070258.46
844;2070258.46
845;2070258.46
846;2070258.46
847;2070258.46
848;2070258.46
849;2070258.46
850;2070258.46
851;2070258.46
852;2070258.46
853;2070258.46
854;2070258.46
855;2070258.46
856;2070258.46
857;2070258.46
858;2070258.46
859;2070258.46
860;2070258.46
861;2070258.46
862;2070258.46
863;2070258.46
864;2070258.46
865;2070258.46
866;2070258.46
867;2070258.46
868;2070258.46
869;2070258.46
870;2070258.46
871;2070258.46
872;2070258.46
873;2070258.46
874;2070258.46
875;2070258.46
876;2070258.46
877;2070258.46
878;2070258.46
879;2070258.46
880;2070258.46
881;2070258.46
882;2070258.46
883;2070258.46
884;2070258.46
885;2070258.46
886;2070258.46
887;2070258.46
888;2070258.46
889;2070258.46
890;2070258.46
891;2070258.46
892;2070258.46
893;2070258.46
894;2070258.46
895;2070258.46
896;2070258.46
897;2070258.46
898;2070258.46
899;2070258.46
900;2070258.46
901;2070258.46
902;2070258.46
903;2070258.46
904;2070258.46
905;2070258.46
906;2070258.46
907;2070258.46
908;2070258.46
909;2070258.46
910;2070258.46
911;2070258.46
912;2070258.46
913;2070258.46
914;2070258.46
915;2070258.46
916;2070258.46
917;2070258.46
918;2070258.46
919;2070258.46
920;2070258.46
921;2070258.46
922;2070258.46
923;2070258.46
924;2070258.46
925;2070258.46
926;2070258.46
927;2070258.46
928;2070258.46
929;2070258.46
930;2070258.46
931;2070258.46
932;2070258.46
933;2070258.46
934;2070258.46
935;2070258.46
936;2070258.46
937;2070258.46
938;2070258.46
939;2070258.46
940;2070258.46
941;2070258.46
942;2070258.46
943;2070258.46
944;2070258.46
945;2070258.46
946;2070258.46
947;2070258.46
948;2070258.46
