Generation;Best_Trader_Fitness
1;1108264.12
2;1108264.12
3;1108264.12
4;1108264.12
5;1108264.12
6;1108264.12
7;1108264.12
8;1108264.12
9;1108264.12
10;1108264.12
11;1108264.12
12;1108264.12
13;1108264.12
14;1108264.12
15;1108264.12
16;1108264.12
17;1108264.12
18;1108264.12
19;1108264.12
20;1108264.12
21;1108264.12
22;1108264.12
23;1108264.12
24;1108264.12
25;1108264.12
26;1108264.12
27;1108264.12
28;1108264.12
29;1108264.12
30;1108264.12
31;1108264.12
32;1108264.12
33;1108264.12
34;1108264.12
35;1108264.12
36;1108264.12
37;1108264.12
38;1108264.12
39;1108264.12
40;1108264.12
41;1108264.12
42;1108264.12
43;1108264.12
44;1108264.12
45;1108264.12
46;1108264.12
47;1108264.12
48;1108264.12
49;1108264.12
50;1108264.12
51;1108264.12
52;1108264.12
53;1108264.12
54;1108264.12
55;1108264.12
56;1108264.12
57;1108264.12
58;1129512.98
59;1129512.98
60;1129512.98
61;1129512.98
62;1129512.98
63;1129512.98
64;1129512.98
65;1129512.98
66;1129512.98
67;1129512.98
68;1129512.98
69;1129512.98
70;1129512.98
71;1129512.98
72;1129512.98
73;1129512.98
74;1129512.98
75;1129512.98
76;1129512.98
77;1129512.98
78;1129512.98
79;1129512.98
80;1129512.98
81;1129512.98
82;1129512.98
83;1129512.98
84;1129512.98
85;1129512.98
86;1129512.98
87;1129512.98
88;1129512.98
89;1129512.98
90;1129512.98
91;1129512.98
92;1129512.98
93;1129512.98
94;1129512.98
95;1129512.98
96;1129512.98
97;1129512.98
98;1129512.98
99;1129512.98
100;1129512.98
101;1129512.98
102;1129512.98
103;1129512.98
104;1129512.98
105;1129512.98
106;1129512.98
107;1129512.98
108;1129512.98
109;1129512.98
110;1129512.98
111;1129512.98
112;1129512.98
113;1129512.98
114;1129512.98
115;1129512.98
116;1129512.98
117;1129512.98
118;1129512.98
119;1129512.98
120;1129512.98
121;1129512.98
122;1129512.98
123;1129512.98
124;1129512.98
125;1129512.98
126;1129512.98
127;1129512.98
128;1129512.98
129;1129512.98
130;1129512.98
131;1129512.98
132;1129512.98
133;1129512.98
134;1129512.98
135;1129512.98
136;1129512.98
137;1129512.98
138;1129512.98
139;1129512.98
140;1129512.98
141;1129512.98
142;1129512.98
143;1129512.98
144;1129512.98
145;1129512.98
146;1129512.98
147;1129512.98
148;1129512.98
149;1129512.98
150;1129512.98
151;1129512.98
152;1129512.98
153;1129512.98
154;1129512.98
155;1129512.98
156;1129512.98
157;1129512.98
158;1129512.98
159;1129512.98
160;1129512.98
161;1129512.98
162;1129512.98
163;1129512.98
164;1129512.98
165;1129512.98
166;1129512.98
167;1129512.98
168;1129512.98
169;1129512.98
170;1129512.98
171;1129512.98
172;1129512.98
173;1129512.98
174;1129512.98
175;1129512.98
176;1129512.98
177;1129512.98
178;1305930.61
179;1305930.61
180;1305930.61
181;1305930.61
182;1305930.61
183;1305930.61
184;1305930.61
185;1305930.61
186;1305930.61
187;1305930.61
188;1305930.61
189;1305930.61
190;1305930.61
191;1305930.61
192;1305930.61
193;1305930.61
194;1305930.61
195;1305930.61
196;1305930.61
197;1305930.61
198;1305930.61
199;1305930.61
200;1305930.61
201;1305930.61
202;1305930.61
203;1305930.61
204;1305930.61
205;1305930.61
206;1305930.61
207;1305930.61
208;1305930.61
209;1305930.61
210;1305930.61
211;1305930.61
212;1305930.61
213;1305930.61
214;1305930.61
215;1305930.61
216;1305930.61
217;1305930.61
218;1305930.61
219;1305930.61
220;1305930.61
221;1305930.61
222;1305930.61
223;1305930.61
224;1305930.61
225;1305930.61
226;1305930.61
227;1305930.61
228;1305930.61
229;1305930.61
230;1305930.61
231;1305930.61
232;1305930.61
233;1305930.61
234;1305930.61
235;1305930.61
236;1305930.61
237;1305930.61
238;1305930.61
239;1305930.61
240;1305930.61
241;1305930.61
242;1305930.61
243;1305930.61
244;1305930.61
245;1305930.61
246;1305930.61
247;1305930.61
248;1305930.61
249;1305930.61
