Generation;Best_Trader_Fitness
1;733730.9
2;733730.9
3;859416.49
4;859416.49
5;859416.49
6;859416.49
7;859416.49
8;859416.49
9;859416.49
10;944537.22
11;944537.22
12;944537.22
13;944537.22
14;944537.22
15;944537.22
16;944537.22
17;944537.22
18;944537.22
19;944537.22
20;944537.22
21;944537.22
22;944537.22
23;944537.22
24;944537.22
25;944537.22
26;944537.22
27;944537.22
28;944537.22
29;944537.22
30;944537.22
31;944537.22
32;944537.22
33;944537.22
34;944537.22
35;944537.22
36;944537.22
37;944537.22
38;944537.22
39;944537.22
40;944537.22
41;944537.22
42;944537.22
43;944537.22
44;944537.22
45;944537.22
46;944537.22
47;944537.22
48;944537.22
49;944537.22
50;1116360.93
51;1116360.93
52;1116360.93
53;1116360.93
54;1116360.93
55;1116360.93
56;1116360.93
57;1116360.93
58;1116360.93
59;1116360.93
60;1116360.93
61;1116360.93
62;1116360.93
63;1116360.93
64;1116360.93
65;1116360.93
66;1116360.93
67;1116360.93
68;1116360.93
69;1116360.93
70;1116360.93
71;1116360.93
72;1116360.93
73;1116360.93
74;1116360.93
75;1116360.93
76;1116360.93
77;1116360.93
78;1116360.93
79;1116360.93
80;1116360.93
81;1116360.93
82;1116360.93
83;1116360.93
84;1116360.93
85;1116360.93
86;1116360.93
87;1116360.93
88;1116360.93
89;1116360.93
90;1116360.93
91;1116360.93
92;1116360.93
93;1116360.93
94;1116360.93
95;1116360.93
96;1116360.93
97;1116360.93
98;1116360.93
99;1116360.93
100;1116360.93
101;1116360.93
102;1116360.93
103;1116360.93
104;1116360.93
105;1116360.93
106;1116360.93
107;1116360.93
108;1116360.93
109;1116360.93
110;1116360.93
111;1116360.93
112;1116360.93
113;1116360.93
114;1116360.93
115;1116360.93
116;1116360.93
117;1116360.93
118;1116360.93
119;1116360.93
120;1116360.93
121;1116360.93
122;1116360.93
123;1116360.93
124;1116360.93
125;1116360.93
126;1116360.93
127;1116360.93
128;1116360.93
129;1116360.93
130;1116360.93
131;1116360.93
132;1116360.93
133;1116360.93
134;1116360.93
135;1116360.93
136;1116360.93
137;1116360.93
138;1116360.93
139;1116360.93
140;1116360.93
141;1116360.93
142;1116360.93
143;1116360.93
144;1116360.93
145;1116360.93
146;1116360.93
147;1116360.93
148;1116360.93
149;1116360.93
150;1116360.93
151;1116360.93
152;1116360.93
153;1116360.93
154;1116360.93
155;1116360.93
156;1116360.93
157;1116360.93
158;1116360.93
159;1116360.93
160;1116360.93
161;1116360.93
162;1116360.93
163;1116360.93
164;1116360.93
165;1116360.93
166;1116360.93
167;1116360.93
168;1116360.93
169;1116360.93
170;1116360.93
171;1116360.93
172;1116360.93
173;1116360.93
174;1116360.93
175;1116360.93
176;1116360.93
177;1116360.93
178;1116360.93
179;1116360.93
180;1116360.93
181;1116360.93
182;1116360.93
183;1116360.93
184;1116360.93
185;1116360.93
186;1116360.93
187;1116360.93
188;1116360.93
189;1116360.93
190;1116360.93
191;1116360.93
192;1116360.93
193;1116360.93
194;1116360.93
195;1116360.93
196;1116360.93
197;1116360.93
198;1116360.93
199;1116360.93
200;1116360.93
201;1116360.93
202;1116360.93
203;1116360.93
204;1116360.93
205;1116360.93
206;1116360.93
207;1116360.93
208;1116360.93
209;1116360.93
210;1116360.93
211;1116360.93
212;1116360.93
213;1116360.93
214;1116360.93
215;1116360.93
216;1116360.93
217;1116360.93
218;1116360.93
219;1116360.93
220;1116360.93
221;1116360.93
222;1116360.93
223;1116360.93
224;1116360.93
225;1116360.93
226;1116360.93
227;1116360.93
228;1116360.93
229;1116360.93
230;1116360.93
231;1116360.93
232;1116360.93
233;1116360.93
234;1116360.93
235;1116360.93
236;1116360.93
237;1116360.93
238;1116360.93
239;1116360.93
240;1116360.93
241;1116360.93
242;1116360.93
243;1116360.93
244;1116360.93
245;1116360.93
246;1116360.93
247;1116360.93
248;1116360.93
249;1116360.93
250;1116360.93
251;1116360.93
252;1116360.93
253;1488110.35
254;1488110.35
255;1488110.35
256;1488110.35
257;1488110.35
258;1488110.35
259;1488110.35
260;1488110.35
261;1488110.35
262;1488110.35
263;1488110.35
264;1488110.35
265;1488110.35
266;1488110.35
267;1488110.35
268;1488110.35
269;1488110.35
270;1488110.35
271;1488110.35
272;1488110.35
273;1488110.35
274;1488110.35
275;1488110.35
276;1488110.35
277;1488110.35
278;1488110.35
279;1488110.35
280;1488110.35
281;1488110.35
282;1488110.35
283;1488110.35
284;1488110.35
285;1488110.35
286;1488110.35
287;1488110.35
288;1488110.35
289;1488110.35
290;1488110.35
291;1488110.35
292;1488110.35
293;1488110.35
294;1488110.35
295;1488110.35
296;1488110.35
297;1488110.35
298;1488110.35
299;1488110.35
300;1488110.35
301;1488110.35
302;1488110.35
303;1488110.35
304;1488110.35
305;1488110.35
306;1488110.35
307;1488110.35
308;1488110.35
309;1488110.35
310;1488110.35
311;1488110.35
312;1488110.35
313;1488110.35
314;1488110.35
315;1488110.35
316;1488110.35
317;1488110.35
318;1488110.35
319;1488110.35
320;1488110.35
321;1488110.35
322;1488110.35
323;1488110.35
324;1488110.35
325;1488110.35
326;1488110.35
327;1488110.35
328;1488110.35
329;1488110.35
330;1488110.35
331;1488110.35
332;1488110.35
333;1488110.35
334;1488110.35
335;1488110.35
336;1488110.35
337;1488110.35
338;1488110.35
339;1488110.35
340;1488110.35
341;1488110.35
342;1488110.35
343;1488110.35
344;1488110.35
345;1488110.35
346;1488110.35
347;1488110.35
348;1488110.35
349;1488110.35
350;1488110.35
351;1488110.35
352;1488110.35
353;1488110.35
354;1488110.35
355;1488110.35
356;1488110.35
357;1488110.35
358;1488110.35
359;1488110.35
360;1488110.35
361;1488110.35
362;1488110.35
363;1488110.35
364;1488110.35
365;1488110.35
366;1488110.35
367;1488110.35
368;1488110.35
369;1488110.35
370;1488110.35
371;1488110.35
372;1488110.35
373;1488110.35
374;1488110.35
375;1488110.35
376;1488110.35
377;1488110.35
378;1488110.35
379;1488110.35
380;1488110.35
381;1488110.35
382;1488110.35
383;1488110.35
384;1488110.35
385;1488110.35
386;1488110.35
387;1488110.35
388;1488110.35
389;1488110.35
390;1488110.35
391;1488110.35
392;1488110.35
393;1488110.35
394;1488110.35
395;1488110.35
396;1488110.35
397;1488110.35
398;1488110.35
399;1488110.35
400;1488110.35
401;1488110.35
402;1488110.35
403;1488110.35
404;1488110.35
405;1488110.35
406;1488110.35
407;1488110.35
408;1488110.35
409;1488110.35
410;1488110.35
411;1488110.35
412;1488110.35
413;1488110.35
414;1488110.35
415;1488110.35
416;1488110.35
417;1488110.35
418;1488110.35
419;1488110.35
420;1488110.35
421;1488110.35
422;1488110.35
423;1488110.35
424;1488110.35
425;1488110.35
426;1488110.35
427;1488110.35
428;1488110.35
429;1488110.35
430;1488110.35
431;1488110.35
432;1488110.35
433;1488110.35
434;1488110.35
435;1488110.35
436;1488110.35
437;1488110.35
438;1488110.35
439;1488110.35
440;1488110.35
441;1488110.35
442;1488110.35
443;1488110.35
444;1488110.35
445;1488110.35
446;1488110.35
447;1488110.35
448;1488110.35
449;1488110.35
450;1488110.35
451;1488110.35
452;1488110.35
453;1488110.35
454;1488110.35
455;1488110.35
456;1488110.35
457;1488110.35
458;1488110.35
459;1488110.35
460;1488110.35
461;1488110.35
462;1488110.35
463;1488110.35
464;1488110.35
465;1488110.35
466;1488110.35
467;1488110.35
468;1488110.35
469;1488110.35
470;1488110.35
471;1488110.35
472;1488110.35
473;1488110.35
474;1488110.35
475;1488110.35
476;1488110.35
477;1488110.35
478;1488110.35
479;1488110.35
480;1488110.35
481;1488110.35
482;1488110.35
483;1488110.35
484;1488110.35
485;1488110.35
486;1488110.35
487;1488110.35
488;1488110.35
489;1488110.35
490;1488110.35
491;1488110.35
492;1488110.35
493;1488110.35
494;1488110.35
495;1488110.35
496;1488110.35
497;1488110.35
498;1488110.35
499;1488110.35
500;1488110.35
