Generation;Best_Trader_Fitness
1;559749.38
2;559749.38
3;559749.38
4;640534.83
5;640534.83
6;640534.83
7;640534.83
8;640534.83
9;1004598.4
10;1004598.4
11;1004598.4
12;1004598.4
13;1004598.4
14;1004598.4
15;1004598.4
16;1004598.4
17;1004598.4
18;1004598.4
19;1004598.4
20;1004598.4
21;1004598.4
22;1004598.4
23;1004598.4
24;1004598.4
25;1004598.4
26;1004598.4
27;1004598.4
28;1004598.4
29;1004598.4
30;1004598.4
31;1004598.4
32;1004598.4
33;1004598.4
34;1004598.4
35;1004598.4
36;1004598.4
37;1004598.4
38;1004598.4
39;1152010.09
40;1152010.09
41;1152010.09
42;1152010.09
43;1152010.09
44;1152010.09
45;1152010.09
46;1152010.09
47;1152010.09
48;1152010.09
49;1152010.09
50;1152010.09
51;1152010.09
52;1152010.09
53;1152010.09
54;1152010.09
55;1152010.09
56;1152010.09
57;1152010.09
58;1152010.09
59;1152010.09
60;1152010.09
61;1152010.09
62;1152010.09
63;1152010.09
64;1152010.09
65;1152010.09
66;1152010.09
67;1152010.09
68;1152010.09
69;1152010.09
70;1152010.09
71;1152010.09
72;1152010.09
73;1152010.09
74;1152010.09
75;1152010.09
76;1152010.09
77;1152010.09
78;1152010.09
79;1152010.09
80;1152010.09
81;1152010.09
82;1152010.09
83;1152010.09
84;1152010.09
85;1152010.09
86;1152010.09
87;1152010.09
88;1152010.09
89;1152010.09
90;1152010.09
91;1152010.09
92;1152010.09
93;1152010.09
94;1152010.09
95;1152010.09
96;1152010.09
97;1152010.09
98;1152010.09
99;1152010.09
100;1152010.09
101;1152010.09
102;1152010.09
103;1152010.09
104;1152010.09
105;1152010.09
106;1152010.09
107;1152010.09
108;1152010.09
109;1152010.09
110;1152010.09
111;1152010.09
112;1152010.09
113;1152010.09
114;1152010.09
115;1152010.09
116;1152010.09
117;1152010.09
118;1152010.09
119;1152010.09
120;1152010.09
121;1152010.09
122;1152010.09
123;1152010.09
124;1152010.09
125;1152010.09
126;1152010.09
127;1152010.09
128;1152010.09
129;1152010.09
130;1152010.09
131;1152010.09
132;1152010.09
133;1152010.09
134;1152010.09
135;1152010.09
136;1152010.09
137;1152010.09
138;1152010.09
139;1152010.09
140;1152010.09
141;1152010.09
142;1152010.09
143;1152010.09
144;1152010.09
145;1152010.09
146;1152010.09
147;1152010.09
148;1152010.09
149;1152010.09
150;1152010.09
151;1152010.09
152;1152010.09
153;1152010.09
154;1152010.09
155;1152010.09
156;1152010.09
157;1152010.09
158;1152010.09
159;1152010.09
160;1152010.09
161;1152010.09
162;1152010.09
163;1152010.09
164;1152010.09
165;1152010.09
166;1152010.09
167;1152010.09
168;1152010.09
169;1152010.09
170;1152010.09
171;1152010.09
172;1152010.09
173;1152010.09
174;1152010.09
175;1152010.09
176;1152010.09
177;1152010.09
178;1152010.09
179;1152010.09
180;1152010.09
181;1152010.09
182;1152010.09
183;1152010.09
184;1152010.09
185;1152010.09
186;1152010.09
187;1152010.09
188;1152010.09
189;1152010.09
190;1152010.09
191;1152010.09
192;1152010.09
193;1152010.09
194;1152010.09
195;1152010.09
196;1152010.09
197;1152010.09
198;1152010.09
199;1152010.09
200;1152010.09
201;1152010.09
202;1152010.09
203;1152010.09
204;1152010.09
205;1152010.09
206;1152010.09
207;1152010.09
208;1152010.09
209;1152010.09
210;1152010.09
211;1152010.09
212;1152010.09
213;1152010.09
214;1152010.09
215;1152010.09
216;1152010.09
217;1152010.09
218;1152010.09
219;1152010.09
220;1152010.09
221;1152010.09
222;1152010.09
223;1152010.09
224;1152010.09
225;1152010.09
226;1152010.09
227;1152010.09
228;1152010.09
229;1152010.09
230;1152010.09
231;1152010.09
232;1152010.09
233;1152010.09
234;1152010.09
235;1152010.09
236;1152010.09
237;1152010.09
238;1152010.09
239;1152010.09
240;1152010.09
241;1152010.09
242;1152010.09
243;1152010.09
244;1152010.09
245;1152010.09
246;1152010.09
247;1152010.09
248;1152010.09
249;1152010.09
250;1152010.09
251;1152010.09
252;1152010.09
253;1152010.09
254;1152010.09
255;1152010.09
256;1152010.09
257;1152010.09
258;1152010.09
259;1152010.09
260;1152010.09
261;1152010.09
262;1152010.09
263;1152010.09
264;1152010.09
265;1152010.09
266;1152010.09
267;1152010.09
268;1152010.09
269;1152010.09
270;1152010.09
271;1152010.09
272;1152010.09
