Generation;Best_Trader_Fitness
1;677225.79
2;677225.79
3;677225.79
4;677225.79
5;677225.79
6;677225.79
7;839538.97
8;909114.49
9;1457518.04
10;1457518.04
11;1559721.5
12;1559721.5
13;1559721.5
14;1559721.5
15;1559721.5
16;1559721.5
17;1559721.5
18;1559721.5
19;1559721.5
20;1559721.5
21;1559721.5
22;1559721.5
23;1559721.5
24;1559721.5
25;1559721.5
26;1559721.5
27;1559721.5
28;1559721.5
29;1559721.5
30;1559721.5
31;1559721.5
32;1559721.5
33;1559721.5
34;1559721.5
35;1559721.5
36;1559721.5
37;1559721.5
38;1559721.5
39;1559721.5
40;1559721.5
41;1559721.5
42;1559721.5
43;1559721.5
44;1559721.5
45;1559721.5
46;1559721.5
47;1559721.5
48;1559721.5
49;1559721.5
50;1559721.5
51;1559721.5
52;1559721.5
53;1559721.5
54;1559721.5
55;1559721.5
56;1559721.5
57;1559721.5
58;1559721.5
59;1559721.5
60;1559721.5
61;1559721.5
62;1559721.5
63;1559721.5
64;1559721.5
65;1559721.5
66;1559721.5
67;1559721.5
68;1559721.5
69;1559721.5
70;1559721.5
71;1559721.5
72;1559721.5
73;1559721.5
74;1559721.5
75;1559721.5
76;1559721.5
77;1559721.5
78;1559721.5
79;1559721.5
80;1559721.5
81;1559721.5
82;1559721.5
83;1559721.5
84;1559721.5
85;1559721.5
86;1559721.5
87;1559721.5
88;1559721.5
89;1559721.5
90;1559721.5
91;1559721.5
92;1559721.5
93;1559721.5
94;1559721.5
95;1559721.5
96;1559721.5
97;1559721.5
98;1559721.5
99;1559721.5
100;1559721.5
101;1559721.5
102;1559721.5
103;1559721.5
104;1559721.5
105;1559721.5
106;1559721.5
107;1559721.5
108;1559721.5
109;1559721.5
110;1559721.5
111;1559721.5
112;1559721.5
113;1559721.5
114;1559721.5
115;1559721.5
116;1559721.5
117;1559721.5
118;1559721.5
119;1559721.5
120;1559721.5
121;1559721.5
122;1559721.5
123;1559721.5
124;1559721.5
125;1559721.5
126;1559721.5
127;1559721.5
128;1559721.5
129;1559721.5
130;1559721.5
131;1559721.5
132;1559721.5
133;1559721.5
134;1559721.5
135;1559721.5
136;1559721.5
137;1559721.5
138;1559721.5
139;1559721.5
140;1559721.5
141;1559721.5
142;1559721.5
143;1559721.5
144;1559721.5
145;1559721.5
146;1559721.5
147;1559721.5
148;1559721.5
149;1559721.5
150;1559721.5
151;1559721.5
152;1559721.5
153;1559721.5
154;1559721.5
155;1559721.5
156;1559721.5
157;1559721.5
158;1559721.5
159;1559721.5
160;1559721.5
161;1559721.5
162;1559721.5
163;1559721.5
164;1559721.5
165;1559721.5
166;1559721.5
167;1559721.5
168;1559721.5
169;1559721.5
170;1559721.5
171;1559721.5
172;1559721.5
173;1559721.5
174;1559721.5
175;1559721.5
176;1559721.5
177;1559721.5
178;1559721.5
179;1559721.5
180;1559721.5
181;1559721.5
182;1559721.5
183;1559721.5
184;1559721.5
185;1559721.5
186;1559721.5
187;1559721.5
188;1559721.5
189;1559721.5
190;1559721.5
191;1559721.5
192;1559721.5
193;1559721.5
194;1559721.5
195;1559721.5
196;1559721.5
197;1559721.5
198;1559721.5
199;1559721.5
200;1559721.5
201;1559721.5
202;1559721.5
203;1559721.5
204;1559721.5
205;1559721.5
206;1559721.5
207;1559721.5
208;1559721.5
209;1559721.5
210;1559721.5
211;1559721.5
212;1559721.5
213;1559721.5
214;1559721.5
215;1559721.5
216;1559721.5
217;1559721.5
218;1559721.5
219;1559721.5
220;1559721.5
221;1559721.5
222;1559721.5
223;1559721.5
224;1559721.5
225;1559721.5
226;1559721.5
227;1559721.5
228;1559721.5
229;1559721.5
230;1559721.5
231;1559721.5
232;1559721.5
233;1559721.5
234;1559721.5
235;1559721.5
236;1559721.5
237;1559721.5
238;1559721.5
239;1559721.5
240;1559721.5
241;1559721.5
242;1559721.5
243;1559721.5
244;1559721.5
245;1559721.5
246;1559721.5
247;1559721.5
248;1559721.5
249;1559721.5
250;1559721.5
251;1559721.5
252;1559721.5
253;1559721.5
254;1559721.5
255;1559721.5
256;1559721.5
257;1559721.5
258;1559721.5
259;1559721.5
260;1559721.5
261;1559721.5
262;1559721.5
263;1559721.5
264;1559721.5
265;1559721.5
266;1559721.5
267;1559721.5
268;1559721.5
269;1559721.5
270;1559721.5
271;1559721.5
272;1559721.5
273;1559721.5
274;1559721.5
275;1559721.5
276;1559721.5
277;1559721.5
278;1559721.5
279;1559721.5
280;1559721.5
281;1559721.5
282;1559721.5
283;1559721.5
284;1559721.5
285;1559721.5
286;1559721.5
287;1559721.5
288;1559721.5
289;1559721.5
290;1559721.5
291;1559721.5
292;1559721.5
293;1559721.5
294;1559721.5
295;1559721.5
296;1559721.5
297;1559721.5
298;1559721.5
299;1559721.5
300;1559721.5
301;1559721.5
302;1559721.5
303;1559721.5
304;1559721.5
305;1559721.5
306;1559721.5
307;1559721.5
308;1559721.5
309;1559721.5
310;1559721.5
311;1559721.5
312;1559721.5
313;1559721.5
314;1559721.5
315;1559721.5
316;1559721.5
317;1559721.5
318;1559721.5
319;1559721.5
320;1559721.5
321;1559721.5
322;1559721.5
323;1559721.5
324;1559721.5
325;1559721.5
326;1559721.5
327;1559721.5
328;1559721.5
329;1559721.5
330;1559721.5
331;1559721.5
332;1559721.5
333;1559721.5
334;1559721.5
335;1559721.5
336;1559721.5
337;1559721.5
338;1559721.5
339;1559721.5
340;1559721.5
341;1559721.5
342;1559721.5
343;1559721.5
344;1559721.5
345;1559721.5
346;1559721.5
347;1559721.5
348;1559721.5
349;1559721.5
350;1559721.5
351;1559721.5
352;1559721.5
353;1559721.5
354;1559721.5
355;1559721.5
356;1559721.5
357;1559721.5
358;1559721.5
359;1559721.5
360;1559721.5
361;1559721.5
362;1559721.5
363;1559721.5
364;1559721.5
365;1559721.5
366;1559721.5
367;1559721.5
368;1559721.5
369;1559721.5
370;1559721.5
371;1559721.5
372;1559721.5
373;1559721.5
374;1559721.5
375;1559721.5
376;1559721.5
377;1559721.5
378;1559721.5
379;1559721.5
380;1559721.5
381;1559721.5
382;1559721.5
383;1559721.5
384;1559721.5
385;1559721.5
386;1559721.5
387;1559721.5
388;1559721.5
389;1559721.5
390;1559721.5
391;1559721.5
392;1559721.5
393;1559721.5
394;1559721.5
395;1559721.5
396;1559721.5
397;1559721.5
398;1559721.5
399;1559721.5
400;1559721.5
401;1559721.5
402;1559721.5
403;1559721.5
404;1559721.5
405;1559721.5
406;1559721.5
407;1559721.5
408;1559721.5
409;1559721.5
410;1559721.5
411;1559721.5
412;1559721.5
413;1559721.5
414;1559721.5
415;1559721.5
416;1559721.5
417;1559721.5
418;1559721.5
419;1559721.5
420;1559721.5
421;1559721.5
422;1559721.5
423;1559721.5
424;1559721.5
425;1559721.5
426;1559721.5
427;1559721.5
428;1559721.5
429;1559721.5
430;1559721.5
431;1559721.5
432;1559721.5
433;1559721.5
434;1559721.5
435;1559721.5
436;1559721.5
437;1559721.5
438;1559721.5
439;1559721.5
440;1559721.5
441;1559721.5
442;1559721.5
443;1559721.5
444;1559721.5
445;1559721.5
446;1559721.5
447;1559721.5
448;1559721.5
449;1559721.5
450;1559721.5
451;1559721.5
452;1559721.5
453;1559721.5
454;1559721.5
455;1559721.5
456;1559721.5
457;1559721.5
458;1559721.5
459;1559721.5
460;1559721.5
461;1559721.5
462;1559721.5
463;1559721.5
464;1559721.5
465;1559721.5
466;1559721.5
467;1559721.5
468;1559721.5
469;1559721.5
470;1559721.5
471;1559721.5
472;1559721.5
473;1559721.5
474;1559721.5
475;1559721.5
476;1559721.5
477;1559721.5
478;1559721.5
479;1559721.5
480;1559721.5
481;1559721.5
482;1559721.5
483;1559721.5
484;1559721.5
485;1559721.5
486;1559721.5
487;1559721.5
488;1559721.5
489;1559721.5
490;1559721.5
491;1559721.5
492;1559721.5
493;1559721.5
494;1559721.5
495;1559721.5
496;1559721.5
497;1559721.5
498;1559721.5
499;1559721.5
500;1559721.5
