0;192365.0
1;238298.74
2;305835.46
3;400531.14
4;400534.63
5;411726.52
6;535922.64
7;799488.24
8;1137358.28
9;1290938.26
10;1291540.37
11;1403778.89
12;1525358.39
13;1525361.2
14;1525371.51
15;1557257.37
16;1558068.14
17;1558102.25
18;1558182.54
19;1559080.77
