Generation;Best_Trader_Fitness
1;587117.81
2;587117.81
3;587117.81
4;662210.55
5;662210.55
6;662210.55
7;662210.55
8;662210.55
9;662210.55
10;662210.55
11;662210.55
12;662210.55
13;662210.55
14;662210.55
15;662210.55
16;662210.55
17;662210.55
18;690969.05
19;717083.78
20;717083.78
21;717083.78
22;717083.78
23;717083.78
24;717083.78
25;717083.78
26;717083.78
27;717083.78
28;717083.78
29;717083.78
30;717083.78
31;717083.78
32;1282296.96
33;1282296.96
34;1282296.96
35;1282296.96
36;1282296.96
37;1282296.96
38;1282296.96
39;1282296.96
40;1282296.96
41;1282296.96
42;1282296.96
43;1282296.96
44;1282296.96
45;1282296.96
46;1282296.96
47;1282296.96
48;1282296.96
49;1282296.96
50;1282296.96
51;1282296.96
52;1282296.96
53;1282296.96
54;1282296.96
55;1282296.96
56;1282296.96
57;1282296.96
58;1282296.96
59;1282296.96
60;1282296.96
61;1282296.96
62;1282296.96
63;1282296.96
64;1282296.96
65;1282296.96
66;1282296.96
67;1282296.96
68;1282296.96
69;1282296.96
70;1282296.96
71;1282296.96
72;1282296.96
73;1282296.96
74;1282296.96
75;1282296.96
76;1282296.96
77;1282296.96
78;1282296.96
79;1282296.96
80;1282296.96
81;1282296.96
82;1282296.96
83;1282296.96
84;1282296.96
85;1282296.96
86;1282296.96
87;1282296.96
88;1282296.96
89;1282296.96
90;1282296.96
91;1282296.96
92;1282296.96
93;1282296.96
94;1282296.96
95;1282296.96
96;1282296.96
97;1282296.96
98;1282296.96
99;1282296.96
100;1282296.96
101;1282296.96
102;1282296.96
103;1282296.96
104;1282296.96
105;1282296.96
106;1282296.96
107;1282296.96
108;1282296.96
109;1282296.96
110;1282296.96
111;1282296.96
112;1282296.96
113;1282296.96
114;1282296.96
115;1282296.96
116;1282296.96
117;1282296.96
118;1282296.96
119;1282296.96
120;1282296.96
121;1282296.96
122;1282296.96
123;1282296.96
124;1282296.96
125;1282296.96
126;1282296.96
127;1282296.96
128;1282296.96
129;1282296.96
130;1282296.96
131;1282296.96
132;1282296.96
133;1282296.96
134;1282296.96
135;1282296.96
136;1282296.96
137;1282296.96
138;1282296.96
139;1282296.96
140;1282296.96
141;1282296.96
142;1282296.96
143;1282296.96
144;1282296.96
145;1282296.96
146;1282296.96
147;1282296.96
148;1282296.96
149;1282296.96
150;1282296.96
151;1282296.96
152;1282296.96
153;1282296.96
154;1282296.96
155;1282296.96
156;1282296.96
157;1282296.96
158;1282296.96
159;1282296.96
160;1282296.96
161;1282296.96
162;1282296.96
163;1282296.96
164;1282296.96
165;1282296.96
166;1282296.96
167;1282296.96
168;1282296.96
169;1282296.96
170;1282296.96
171;1282296.96
172;1282296.96
173;1282296.96
174;1282296.96
175;1282296.96
176;1282296.96
177;1282296.96
178;1282296.96
179;1282296.96
180;1282296.96
181;1282296.96
182;1282296.96
183;1282296.96
184;1282296.96
185;1282296.96
186;1282296.96
187;1282296.96
188;1282296.96
189;1282296.96
190;1282296.96
191;1282296.96
192;1282296.96
193;1282296.96
194;1282296.96
195;1282296.96
196;1282296.96
197;1282296.96
198;1282296.96
199;1282296.96
200;1282296.96
201;1282296.96
202;1282296.96
203;1282296.96
204;1282296.96
205;1282296.96
206;1282296.96
207;1282296.96
208;1282296.96
209;1282296.96
210;1282296.96
211;1282296.96
212;1282296.96
213;1282296.96
214;1282296.96
215;1282296.96
216;1282296.96
217;1282296.96
218;1282296.96
219;1282296.96
220;1282296.96
221;1282296.96
222;1282296.96
223;1282296.96
224;1282296.96
225;1282296.96
226;1282296.96
227;1282296.96
228;1282296.96
229;1282296.96
230;1282296.96
231;1282296.96
232;1282296.96
233;1282296.96
234;1282296.96
235;1282296.96
236;1282296.96
237;1282296.96
238;1282296.96
239;1282296.96
240;1282296.96
241;1282296.96
242;1282296.96
243;1282296.96
244;1282296.96
245;1282296.96
246;1282296.96
247;1282296.96
248;1282296.96
249;1282296.96
250;1282296.96
251;1282296.96
252;1282296.96
253;1282296.96
254;1282296.96
255;1282296.96
256;1282296.96
257;1282296.96
258;1282296.96
259;1282296.96
260;1282296.96
261;1282296.96
262;1282296.96
263;1282296.96
264;1282296.96
265;1282296.96
266;1282296.96
267;1282296.96
268;1282296.96
269;1282296.96
270;1282296.96
271;1282296.96
272;1282296.96
273;1282296.96
274;1282296.96
275;1282296.96
276;1282296.96
277;1282296.96
278;1282296.96
279;1282296.96
280;1282296.96
281;1282296.96
282;1282296.96
283;1282296.96
284;1282296.96
285;1282296.96
286;1282296.96
287;1282296.96
288;1282296.96
289;1282296.96
290;1282296.96
291;1282296.96
292;1282296.96
293;1282296.96
294;1282296.96
295;1282296.96
296;1282296.96
297;1282296.96
298;1282296.96
299;1282296.96
300;1282296.96
301;1282296.96
302;1282296.96
303;1282296.96
304;1282296.96
305;1282296.96
306;1282296.96
307;1282296.96
308;1282296.96
309;1282296.96
310;1282296.96
311;1282296.96
312;1282296.96
313;1282296.96
314;1282296.96
315;1282296.96
316;1282296.96
317;1282296.96
318;1282296.96
319;1282296.96
320;1282296.96
321;1282296.96
322;1282296.96
323;1282296.96
324;1282296.96
325;1282296.96
326;1282296.96
327;1282296.96
328;1282296.96
329;1282296.96
330;1282296.96
331;1282296.96
332;1282296.96
333;1282296.96
334;1282296.96
335;1282296.96
336;1282296.96
337;1282296.96
338;1282296.96
339;1282296.96
340;1282296.96
341;1282296.96
342;1282296.96
343;1282296.96
344;1282296.96
345;1282296.96
346;1282296.96
347;1282296.96
348;1282296.96
349;1282296.96
350;1282296.96
351;1282296.96
352;1282296.96
353;1282296.96
354;1282296.96
355;1282296.96
356;1282296.96
357;1282296.96
358;1282296.96
359;1282296.96
360;1282296.96
361;1282296.96
362;1282296.96
363;1282296.96
364;1282296.96
365;1282296.96
366;1282296.96
367;1282296.96
368;1282296.96
369;1282296.96
370;1282296.96
371;1282296.96
372;1282296.96
373;1282296.96
374;1282296.96
375;1282296.96
376;1282296.96
377;1282296.96
378;1282296.96
379;1282296.96
380;1282296.96
381;1282296.96
382;1282296.96
383;1282296.96
384;1282296.96
385;1282296.96
386;1282296.96
387;1282296.96
388;1282296.96
389;1282296.96
390;1282296.96
391;1282296.96
392;1282296.96
393;1282296.96
394;1282296.96
395;1282296.96
396;1282296.96
397;1282296.96
398;1282296.96
399;1282296.96
400;1282296.96
401;1282296.96
402;1282296.96
403;1282296.96
404;1282296.96
405;1282296.96
406;1282296.96
407;1282296.96
408;1282296.96
409;1282296.96
410;1282296.96
411;1282296.96
412;1282296.96
413;1282296.96
414;1282296.96
415;1282296.96
416;1282296.96
417;1282296.96
418;1282296.96
419;1282296.96
420;1282296.96
421;1282296.96
422;1282296.96
423;1282296.96
424;1282296.96
425;1282296.96
426;1282296.96
427;1282296.96
428;1282296.96
429;1282296.96
430;1282296.96
431;1282296.96
432;1282296.96
433;1282296.96
434;1282296.96
435;1282296.96
436;1282296.96
437;1282296.96
438;1282296.96
439;1282296.96
440;1282296.96
441;1282296.96
442;1282296.96
443;1282296.96
444;1282296.96
445;1282296.96
446;1282296.96
447;1282296.96
448;1282296.96
449;1282296.96
450;1282296.96
451;1282296.96
452;1282296.96
453;1282296.96
454;1282296.96
455;1282296.96
456;1282296.96
457;1282296.96
458;1282296.96
459;1282296.96
460;1282296.96
461;1282296.96
462;1282296.96
463;1282296.96
464;1282296.96
465;1282296.96
466;1282296.96
467;1282296.96
468;1282296.96
469;1282296.96
470;1282296.96
471;1282296.96
472;1282296.96
473;1282296.96
474;1282296.96
475;1282296.96
476;1282296.96
477;1282296.96
478;1282296.96
479;1282296.96
480;1282296.96
481;1282296.96
482;1282296.96
483;1282296.96
484;1282296.96
485;1282296.96
486;1282296.96
487;1282296.96
488;1282296.96
489;1282296.96
490;1282296.96
491;1282296.96
492;1282296.96
493;1282296.96
494;1282296.96
495;1282296.96
496;1282296.96
497;1282296.96
498;1282296.96
499;1282296.96
500;1282296.96
