0;14632.82
1;17150.82
2;17967.42
3;21940.76
4;22698.4
5;23506.19
6;24649.42
7;24749.12
8;25905.37
9;108637.16
10;112704.79
11;191599.91
12;197232.23
13;295043.52
14;297899.76
15;299180.46
16;300427.86
17;301144.89
18;301350.43
19;301991.28
20;307094.01
21;308555.18
22;308702.41
23;308754.01
24;324010.11
25;324332.31
26;325006.42
27;326640.25
28;327137.54
29;327254.99
30;327534.0
