0;37892.69
1;64900.32
2;65645.47
3;69143.14
4;70351.33
5;78225.74
6;79417.3
7;81378.11
8;82290.1
9;82560.02
10;83625.94
11;100299.81
12;100305.28
13;338826.35
14;339117.8
15;339830.9
16;340170.89
17;340634.45
