0;156.61
1;171.01
2;1658.52
3;1818.77
4;2351.13
5;5353.71
6;43027.43
7;43310.69
8;60840.46
9;67040.17
10;68348.73
11;76178.57
12;77449.55
13;82130.42
14;82749.23
15;82903.92
16;82985.6
17;83347.81
18;83578.6
19;83756.68
20;83933.92
21;84186.87
22;84231.69
