0;3425.76
1;34233.78
2;34239.62
3;35314.25
4;43513.3
5;45104.8
6;57089.82
7;57970.76
8;60493.81
9;61214.02
10;68174.08
11;69041.56
12;69097.02
13;69130.61
14;72400.99
15;73801.72
16;76137.97
17;76959.44
18;77049.75
19;78163.54
20;87223.32
21;87366.47
22;88033.69
23;97449.15
24;98342.1
25;169978.2
26;175182.45
27;175710.37
28;175799.42
29;176919.55
30;225688.04
31;228757.03
32;230173.29
33;230600.29
34;230805.54
35;232029.33
36;239280.18
37;242267.64
38;244436.17
39;244436.6
40;245150.63
