0;78823.28
1;160271.23
2;290802.62
3;296290.57
4;319043.08
5;379591.64
6;388682.57
7;390438.7
8;393971.1
9;458121.56
10;469057.87
11;472963.78
12;618064.99
13;622830.91
14;624661.16
15;626213.1
16;664021.44
17;688354.48
18;700093.3
19;737292.1
20;748865.89
21;1082648.53
22;1082709.0
23;1095681.28
24;1155058.02
25;1155064.46
